100	2.9831286486991573
105	5.0
113	3.0
114	3.554165871804655
115	4.0
116	3.192982456140351
117	3.157283288650581
118	3.9963963033713665
119	3.906993006993007
120	3.093152477839253
13	3.5
132	1.2
133	4.974763406940063
134	3.2099869167030093
135	3.801324503311258
136	3.898038321167883
137	4.083795782463929
138	3.087525954320396
139	3.7444802388622613
140	3.395654752904779
146	4.5
147	1.5
149	3.5
15	3.550338091660406
150	4.5
152	1.0
153	1.8762886597938144
154	4.002187231078146
155	3.999571701458785
156	1.937810573068836
157	3.555029585798817
158	2.9292035398230087
159	2.84626890025019
16	4.3977272727272725
160	3.399066091954023
161	1.5
162	4.0
163	4.5
164	3.082340300840008
165	2.088724584103512
166	1.5
167	3.0
168	4.285714285714286
169	3.323529411764706
17	2.925
170	3.991279069767442
171	3.9544080604534004
172	3.4244930629669157
173	3.6191933458882612
174	3.8740609335384786
175	3.6896484909862197
176	3.5808602431690417
177	3.0962094442659813
178	3.49867760539983
179	1.677756053013628
18	3.8411465687658852
180	3.623985136147889
181	2.0
182	2.831269349845201
183	4.0443073471676945
184	3.941747572815534
185	2.5074503311258276
186	3.4731517203369813
187	2.1956521739130435
188	3.424927536231884
189	3.009590377113134
19	3.720613578582763
190	2.3792372881355934
191	4.000929713648197
192	4.020186335403727
193	4.067067109710034
194	3.634515395964211
195	4.36304362355469
196	4.372428979660447
197	3.999446680626227
198	3.0997652582159625
199	3.4733847653623773
20	3.691048013790165
200	3.4593209861867287
204	3.311004784688995
205	3.3658536585365852
206	2.7864408169961448
207	3.990633514986376
208	2.4947368421052634
209	4.403225806451613
210	4.483683937525215
211	4.1667268786127165
212	2.8839834024896267
213	3.8657333660090676
214	3.637439421459242
215	3.987514103046258
216	4.048278722521776
217	4.054920746741811
218	3.5652215873996296
219	3.1217309697601667
220	3.7810846560846563
221	4.0
222	3.9268912529550826
223	2.9382239382239383
224	2.0
225	2.872340425531915
226	3.950449101796407
227	3.323644933228594
228	3.7889207258834765
229	3.232673267326733
230	3.8706896551724137
231	2.958077709611452
232	3.989363330272421
233	3.994805371364418
234	3.6173618527784654
235	3.8600398334238637
236	3.3360331746314635
237	3.6567507208468135
238	3.8635591316999816
239	4.350773072390072
240	4.160480956352516
244	3.2847919655667144
245	3.5244565217391304
246	2.9907834101382487
247	3.6166434540389973
248	3.3890728476821192
249	3.8101604278074865
250	3.58020618556701
251	3.511923714577455
252	4.1204937304075235
253	3.820294482880965
254	3.8110210855818316
255	3.928096801357596
256	3.8520305208727454
257	3.9134267327387913
258	3.8469986226774786
259	3.8865442354413995
264	4.0
265	3.13659793814433
267	3.8665794637017656
268	3.594834199982951
269	3.983177339185536
270	3.667471430870755
271	3.802105364353009
272	3.902584204413473
273	3.558482842710329
274	4.018758526603001
275	4.137209912154189
276	3.92780457627915
277	3.9985748739311555
278	3.510204081632653
279	4.5
280	4.0
282	4.0
284	2.9595330739299612
285	4.5
286	4.0
287	4.084507042253521
288	3.465773097175682
289	3.2619222303741746
29	2.5
290	3.93080204778157
291	4.394716874783212
292	3.2960921031295607
293	3.8141179701984482
294	4.0
295	3.8314855312007325
296	3.624854213642271
300	3.0046063137206733
301	5.0
302	1.5
303	3.6315789473684212
304	4.121383363471971
305	3.1450292397660817
306	5.0
307	3.3607594936708862
308	3.1739130434782608
309	4.077087874915432
310	3.9667539794479145
311	4.252905415565723
312	3.753332039965079
313	3.0542812459272777
314	3.8826273203236554
315	3.984858513983121
316	3.0
317	2.5
318	5.0
320	4.5
321	2.5
322	4.049668874172186
323	4.505119453924915
324	4.269675090252708
325	3.8444018974681375
326	3.9064148048710328
327	3.0328216851730896
328	3.520580324394816
329	3.7930560330010312
330	4.226498422712933
331	3.5376314417977253
332	3.6092235250669376
333	3.520319473807846
335	3.961136978071493
336	4.148148148148148
337	3.9166666666666665
338	3.626500802568218
339	3.6102126518942104
340	3.7254398826979473
341	4.5049504950495045
342	3.1462484624846248
343	4.430443872627855
344	2.650271370420624
345	3.5624655091904742
346	3.2365709274281955
347	4.347194050033806
348	3.2047462876924477
349	3.957910208444682
350	4.282876658553819
351	3.305100098817846
352	3.9628121469641022
353	3.7128115264797508
355	3.7367223867964454
356	3.9168515999713653
357	4.0
358	3.936446871294228
359	3.758682054752958
360	3.2634423363148994
361	3.5
362	4.555555555555555
363	2.7295268425841672
364	3.0
365	3.8174191507109367
366	3.695187165775401
367	4.060698027314112
368	3.8421084483175987
369	2.5
370	4.5
371	3.5798332546798806
372	4.521186440677966
373	3.2213930348258706
374	3.0
375	4.2084364454443195
376	1.5
377	4.199787585555818
378	4.084755403868032
379	4.234416766745438
38	4.085595458888327
380	3.4021937842778796
381	4.16289592760181
382	3.0
383	2.6767554479418885
384	3.3806068601583115
385	3.203765977156749
386	3.921862733230732
387	3.735730582083224
388	3.516710262892549
389	2.582651972982581
39	3.471054674503715
390	4.016745739176434
391	3.5058858739026335
392	3.8127963852982236
393	3.393520045578578
394	3.8459975133894413
395	3.680472830569046
396	4.344386432004426
397	3.6656118143459917
398	3.6300297845003797
399	3.1380237648530334
40	3.3021031482710317
400	4.284115368058545
401	3.5
402	4.735294117647059
403	1.6896551724137931
404	3.3603318846305807
405	3.4616487455197134
406	3.2132075471698114
407	3.1751644221735047
408	4.357800454772336
409	3.9039379474940334
410	3.798507462686567
411	3.1178851558240006
412	2.916273388484815
413	3.5808261344454375
414	3.9959349593495936
415	3.8607300241124136
417	3.8181818181818183
418	3.717223650385604
419	3.5
420	3.9190550425710518
423	3.5
424	5.0
425	3.1899916020352714
426	3.610726643598616
427	3.4998528879232302
428	3.883046614872364
429	3.5514285714285716
431	1.5
432	3.25886899918633
433	2.8244672454617206
434	3.9262516914749663
435	4.0
436	3.6228571428571428
437	4.26930776525129
438	4.465714285714285
439	3.5
440	3.6860493357139106
444	3.5
449	3.0
450	3.8871413390010625
451	3.0
452	2.592391304347826
453	4.377094421446875
454	1.5
456	4.46969696969697
457	4.0883280757097795
458	2.874087824862374
459	3.0
463	5.0
467	3.591248579314824
468	5.0
470	5.0
473	4.975241722824495
500	5.0
511	3.0
519	4.07787610619469
520	3.228079331941545
539	4.037907047081359
559	2.5
560	4.450980392156863
565	4.0
566	5.0
571	2.546783625730994
575	2.8453947368421053
58	4.994623655913978
580	3.5825720309205904
59	3.842385765500042
590	4.0
598	5.0
60	3.913666128219825
611	4.0
624	3.0
630	5.0
631	3.350974432326122
637	4.0
650	3.547024952015355
651	2.506787330316742
674	3.5
691	3.508695652173913
73	4.5
74	4.5
75	3.7395715896279595
79	3.9981367595619672
80	3.428138376468079
88	3.61328125
91	4.0
94	3.8840070298769773
95	3.5996640537514
97	3.938181818181818
98	2.0081967213114753
99	5.0
